start,end,F0final_sma_de,voicingFinalUnclipped_sma_de,jitterLocal_sma_de,jitterDDP_sma_de,shimmerLocal_sma_de,logHNR_sma_de,audspec_lengthL1norm_sma_de,audspecRasta_lengthL1norm_sma_de,pcm_RMSenergy_sma_de,pcm_zcr_sma_de,audSpec_Rfilt_sma_de[0],audSpec_Rfilt_sma_de[1],audSpec_Rfilt_sma_de[2],audSpec_Rfilt_sma_de[3],audSpec_Rfilt_sma_de[4],audSpec_Rfilt_sma_de[5],audSpec_Rfilt_sma_de[6],audSpec_Rfilt_sma_de[7],audSpec_Rfilt_sma_de[8],audSpec_Rfilt_sma_de[9],audSpec_Rfilt_sma_de[10],audSpec_Rfilt_sma_de[11],audSpec_Rfilt_sma_de[12],audSpec_Rfilt_sma_de[13],audSpec_Rfilt_sma_de[14],audSpec_Rfilt_sma_de[15],audSpec_Rfilt_sma_de[16],audSpec_Rfilt_sma_de[17],audSpec_Rfilt_sma_de[18],audSpec_Rfilt_sma_de[19],audSpec_Rfilt_sma_de[20],audSpec_Rfilt_sma_de[21],audSpec_Rfilt_sma_de[22],audSpec_Rfilt_sma_de[23],audSpec_Rfilt_sma_de[24],audSpec_Rfilt_sma_de[25],pcm_fftMag_fband250-650_sma_de,pcm_fftMag_fband1000-4000_sma_de,pcm_fftMag_spectralRollOff25.0_sma_de,pcm_fftMag_spectralRollOff50.0_sma_de,pcm_fftMag_spectralRollOff75.0_sma_de,pcm_fftMag_spectralRollOff90.0_sma_de,pcm_fftMag_spectralFlux_sma_de,pcm_fftMag_spectralCentroid_sma_de,pcm_fftMag_spectralEntropy_sma_de,pcm_fftMag_spectralVariance_sma_de,pcm_fftMag_spectralSkewness_sma_de,pcm_fftMag_spectralKurtosis_sma_de,pcm_fftMag_spectralSlope_sma_de,pcm_fftMag_psySharpness_sma_de,pcm_fftMag_spectralHarmonicity_sma_de,mfcc_sma_de[1],mfcc_sma_de[2],mfcc_sma_de[3],mfcc_sma_de[4],mfcc_sma_de[5],mfcc_sma_de[6],mfcc_sma_de[7],mfcc_sma_de[8],mfcc_sma_de[9],mfcc_sma_de[10],mfcc_sma_de[11],mfcc_sma_de[12],mfcc_sma_de[13],mfcc_sma_de[14]
0 days 00:00:00,0 days 00:00:00.060000,0.0,-0.00036662418,0.0,0.0,0.0,0.0,-0.0015369684,0.0,-0.0006838882,-3.7252904e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0078581e-05,-5.27999e-06,-10.416666,-16.666666,-19.791666,-19.791668,0.007819997,-17.4699,-0.16234188,-8702.658,0.34253758,11.395755,-0.000118618074,-0.018266335,-0.00013858652,0.026023675,-0.034510802,0.13823986,-0.7468605,-1.0357947,0.5879153,1.586051,1.3497815,1.4687146,-0.14341068,2.0667953,2.1318421,0.6261194,0.8927957
0 days 00:00:00.010000,0 days 00:00:00.070000,0.0,-0.00020097733,0.0,0.0,0.0,0.0,-0.0022501678,0.0,-0.00080753054,0.00072916615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.876911e-05,-2.951466e-06,-6.249999,-12.5,-17.708332,-7.291667,0.008325949,-13.155481,-0.1382676,-6643.2,0.1605607,7.079219,-5.863999e-05,-0.013966156,-0.00013128613,0.20477906,-0.110071756,-0.4191785,-0.46376953,-0.4528261,0.7759563,0.47436586,1.7670727,0.8625523,-0.678099,2.3415036,3.7688224,1.3815622,0.3178738
0 days 00:00:00.020000,0 days 00:00:00.080000,0.0,0.0009901336,0.0,0.0,0.0,0.0,-0.002579023,-0.0026988029,-0.00078997604,0.0014583331,-0.00061588886,0.0016589642,-0.0020730973,-0.00150913,0.0017454386,-0.005119479,-0.005845642,-0.0071437717,-0.0022082925,0.0019587516,-0.003118062,0.0018520117,0.0029348135,-0.0019033909,-0.00835402,-0.012060595,-0.0033556223,-0.006664443,-0.0056994916,0.00045413972,5.1021575e-06,-0.0044419765,-0.0063992976,-0.0039629815,-0.0015993118,0.0012964129,-6.3915846e-05,-2.1612577e-07,3.1250012,1.0416664,-4.1666656,11.458334,0.0042692795,-0.39952698,-0.028946828,-2507.293,-0.10363102,-0.47787172,4.1667663e-05,-0.00028937162,-3.822761e-05,0.5061976,0.013563109,-0.55837923,0.37776718,0.6519796,0.645759,-0.9509719,2.0228348,-0.5557086,-1.0121828,1.6054227,3.6308155,1.6800468,-0.89409333
0 days 00:00:00.030000,0 days 00:00:00.090000,0.0,0.0010957519,0.0,0.0,0.0,0.0,-0.0037203492,-0.009172225,-0.0006467051,0.0014583336,-0.0015221477,0.0064225793,-0.00529294,-0.008142573,0.0025709271,-0.017661363,-0.014091397,-0.021269243,-0.010234195,0.0013724566,-0.011887801,0.0018810868,0.011688936,-0.0036166906,-0.025311958,-0.038939975,-0.016551126,-0.02443248,-0.019720793,-0.00026533604,0.0003601551,-0.013482427,-0.018455815,-0.010935659,-0.0044311523,0.003470856,-9.289132e-05,1.233026e-06,15.625,16.666668,11.458334,20.833336,-0.003263161,15.694821,0.083405755,4781.659,-0.30181378,-8.527884,0.00019799088,0.016738478,4.8756174e-05,0.31254882,0.3359503,-0.69881755,1.5632223,2.0263977,0.12814815,-1.7777188,2.450494,-0.9877939,-0.9985508,0.11355653,2.1373713,0.5802344,-2.2697024
0 days 00:00:00.040000,0 days 00:00:00.100000,0.0,0.0014169639,0.0,0.0,0.0,0.0,-0.0056442814,-0.018160189,-0.0007466248,0.00034722275,-0.0035842136,0.010065001,-0.010586679,-0.02048328,0.0013160467,-0.034491837,-0.02341994,-0.040606607,-0.026860964,-0.012292242,-0.02367065,-0.0015073419,0.018267225,-0.0031093596,-0.045220446,-0.07592907,-0.036972977,-0.042173825,-0.03749281,-0.0035332323,0.00488652,-0.019492637,-0.030046904,-0.015963972,-0.0058930875,0.0066324533,-0.00012346578,-4.9223804e-06,12.499999,18.750002,21.874998,14.583334,-0.0076624826,20.59337,0.10209648,14153.24,-0.2524518,-9.950734,0.000285453,0.020921227,1.69356e-05,-0.60324496,0.5083876,-0.20168051,1.2222545,1.3512764,-1.3437237,-1.7614462,2.4943652,0.061515667,-0.44411784,-0.96553737,0.53519523,-0.705603,-2.1268487
0 days 00:00:00.050000,0 days 00:00:00.110000,0.0,0.0010276226,0.0,0.0,0.0,0.0,-0.005142378,-0.02382034,-0.0009034509,-0.0011111103,-0.0059627322,0.007537109,-0.015147602,-0.031180982,-0.0038798333,-0.043289233,-0.024793679,-0.054131776,-0.045743525,-0.04287284,-0.033898722,-0.015108597,0.015082586,0.0011422992,-0.04790752,-0.0952703,-0.053681444,-0.045432914,-0.047928344,-0.007615781,0.016544914,-0.012715185,-0.028323203,-0.011909169,-0.00068179367,0.007840067,-8.934891e-05,-9.649753e-06,1.0416657,9.375002,27.083332,13.541669,-0.005626742,16.153017,0.099090435,20753.35,-0.2477909,-10.374937,0.00021161298,0.015065098,-6.139054e-05,-1.1404072,0.5556531,0.09184714,0.26827604,-0.4991723,-2.483914,-0.030287791,2.0914607,0.4888425,-0.57796156,-0.78243506,-0.43908086,-0.89206684,-0.9829504
0 days 00:00:00.060000,0 days 00:00:00.120000,0.0,0.0009621223,0.0,0.0,0.0,0.0,-0.0028903843,-0.020508265,-0.00066771766,-0.0023263888,-0.008028394,-0.0040231557,-0.016412918,-0.029161409,-0.009118128,-0.032146264,-0.012928444,-0.05000149,-0.047862243,-0.078019686,-0.036159724,-0.030197764,-0.0014063359,0.0046099187,-0.028979182,-0.07862659,-0.05109012,-0.02458806,-0.04093691,-0.013481903,0.030710006,0.007888079,-0.009003776,0.0018073678,0.015140849,0.0088018235,-4.277158e-05,-1.0093479e-05,-9.375001,-4.166667,22.916664,31.250004,1.9665249e-05,9.007617,0.07764218,23283.744,-0.2972774,-9.884216,0.00013468109,0.006548339,-0.00012918714,-1.2309084,0.40094835,-0.5918713,-1.1586524,-2.5874753,-2.4249482,0.06997333,0.511371,0.40867496,-0.5821417,-1.0226336,-0.03808055,0.14924507,0.32349014
0 days 00:00:00.070000,0 days 00:00:00.130000,0.0,0.0012432947,0.0,0.0,0.0,0.0,0.00038235262,-0.009638834,3.465335e-05,-0.0031597228,-0.0082923155,-0.018383166,-0.012286288,-0.007766515,-0.0072476147,-0.0015684426,0.012548638,-0.028545141,-0.03306047,-0.0872184,-0.030924404,-0.039899208,-0.029420698,-0.0020176768,-0.0032629252,-0.033632316,-0.024606157,0.005938375,-0.02346586,-0.018646587,0.040444292,0.025797714,0.014229757,0.0150563475,0.034619767,0.011000258,6.108597e-05,-9.2134915e-06,-12.5,-17.708334,3.125,39.583336,0.0024765502,-4.4180007,-0.0007935047,8809.117,-0.052371882,0.6268997,-2.1279533e-05,-0.006014635,-0.000103289574,-0.44062155,0.70921916,-0.8946457,-2.2022717,-3.8274875,-1.2481843,0.25237197,-1.0153202,-0.079669096,0.6655346,-0.70345116,-0.59347314,0.6140555,0.9562581
0 days 00:00:00.080000,0 days 00:00:00.140000,0.0,0.00095705234,0.0,0.0,0.0,0.0,0.0024679513,0.002515471,0.0008902978,-0.0034027784,-0.0040402277,-0.023720708,-0.000895372,0.019016108,9.0777874e-05,0.035965003,0.049969546,0.006650275,-0.014062929,-0.05849397,-0.025791872,-0.041618716,-0.05397866,-0.01632912,0.008127749,0.016569484,0.008591354,0.021132339,-0.008078659,-0.02834611,0.034159265,0.026995623,0.032207888,0.020435948,0.046377577,0.014470184,9.681906e-05,-6.3588245e-06,-10.416666,-23.958336,-27.083332,4.1666656,0.0064892583,-22.194881,-0.15426621,-17605.78,0.99449,43.872047,-0.0003117905,-0.021722768,-7.9732425e-05,0.52028006,1.4563391,-0.7460203,-1.5891236,-2.9802163,0.6918737,1.6937355,-0.4279173,1.1156027,1.4274708,-0.79681355,-0.7693123,-0.16623464,0.74986345
0 days 00:00:00.090000,0 days 00:00:00.150000,0.0,0.00076511415,0.0,0.0,0.0,0.0,0.0020144135,0.0084583815,0.0014038756,-0.0031250003,0.0033505275,-0.0156030785,0.013630676,0.03528203,0.009736121,0.056560468,0.071614735,0.03836175,-0.011464107,-0.0065603317,-0.022312362,-0.036208887,-0.07245375,-0.0319057,-0.0021451712,0.04514469,0.033066034,0.019055258,-0.0025068284,-0.040362787,0.01544224,0.012168646,0.03561467,0.016333735,0.038618088,0.017461848,9.386668e-05,-6.4011933e-06,-6.2499995,-15.625,-37.5,-41.66667,0.008215589,-28.728405,-0.22891858,-33532.957,1.9647853,79.923294,-0.000447251,-0.026426688,2.048116e-05,0.93476677,1.8260415,0.556353,-0.29461545,-1.1362101,1.9249837,1.9292748,-0.88123643,1.0925243,1.938834,-0.49109355,-0.7336868,-1.0753247,0.53968656
0 days 00:00:00.100000,0 days 00:00:00.160000,0.0,-7.74311e-05,0.0,0.0,0.0,0.0,0.00020980238,0.0063393237,0.0014296668,-0.0019791664,0.012255339,0.0042995187,0.02608962,0.032928385,0.009470671,0.045500703,0.05384044,0.047639914,-0.02300476,0.034314085,-0.020076955,-0.03534435,-0.0723343,-0.036289312,-0.009717023,0.055156708,0.03825425,0.0043928623,-0.0061198114,-0.048502397,-0.010938597,-0.0029763698,0.031145621,0.008076429,0.013582468,0.013179779,3.1266198e-05,-3.7927753e-06,2.0833335,7.6293946e-07,-24.999998,-73.958336,0.009830559,-22.663548,-0.16018221,-32985.836,2.4867492,100.05796,-0.0004696309,-0.01981609,0.00012555803,0.84802836,1.6410164,2.1723232,2.3806813,1.4306229,2.3283455,2.6441102,-1.3234593,-0.04611802,0.9429018,0.1975058,0.24286652,-1.0889184,0.33133912
0 days 00:00:00.110000,0 days 00:00:00.170000,0.0,-0.00058770034,0.0,0.0,0.0,0.0,-0.00023008735,0.0003983438,0.0013832286,-0.0010069443,0.019166568,0.02798835,0.031894423,0.021346683,0.0019105196,0.007262856,-0.003986287,0.02863456,-0.021768445,0.04144864,-0.010441184,-0.03381323,-0.052229673,-0.03309833,-0.0050919414,0.054688085,0.03116777,-0.004363167,-0.008511042,-0.04479166,-0.034082413,-0.0090453625,0.01900078,-0.0016445518,-0.014284575,0.0029995977,2.460613e-05,-2.260978e-06,9.375001,10.416667,-4.1666665,-65.62501,0.012243094,-9.493583,-0.05169492,-20300.107,2.5253963,128.28152,-0.00058902206,-0.007232978,0.0006434023,0.75127524,1.1668384,3.0042,3.229557,2.7284791,2.578384,1.1588738,-2.3868482,-1.6627638,0.1861784,0.5283164,0.8979479,0.21494746,0.37310132
0 days 00:00:00.120000,0 days 00:00:00.180000,0.0,-0.0007053971,0.0,0.0,0.0,0.0,0.0015611559,-0.0019165039,0.0015637372,2.7939678e-10,0.02310679,0.04567164,0.029178506,0.016523516,-0.004636085,-0.03139205,-0.062055506,-0.0077905594,0.0002455771,0.034226783,0.0143441735,-0.030527001,-0.024474185,-0.033989273,0.011050487,0.057254076,0.026496852,0.0012737035,-0.005454731,-0.020572733,-0.038278066,-0.0026670813,0.0033733607,-0.01017127,-0.029580617,-0.010985881,4.2185693e-05,2.628197e-06,11.458333,7.291667,3.125,-41.666668,0.005850644,-3.8192544,-0.04001508,-10803.971,2.5003548,161.39938,-0.0009927878,-0.002478452,0.0014100998,0.67671794,0.7643944,2.6710038,2.1680331,3.327298,2.6724236,0.39548808,-2.909329,-1.3176196,1.7491302,1.5374534,0.6809166,0.94009936,-0.02472334
0 days 00:00:00.130000,0 days 00:00:00.190000,0.0,-0.00038029943,0.0,0.0,0.0,0.0,0.010684319,0.01116094,0.0025446494,0.00069444475,0.026656043,0.056400023,0.02412193,0.020709563,0.0030296326,-0.042021006,-0.063842654,-0.0254071,0.0402914,0.050798446,0.06082846,-0.013510185,0.008115667,-0.0374974,0.025519097,0.063145675,0.037349306,0.032148767,0.019759214,0.033038296,-0.005584383,0.022742558,0.0017155766,-0.009456515,-0.0216654,-0.017200928,0.0001532641,2.7727263e-05,7.291667,3.1249993,1.0416672,-23.958332,0.0029944615,-4.1993003,-0.07371898,-7796.9834,2.097329,156.38708,-0.0017758107,-0.003504695,0.0021470794,0.71410334,0.565139,1.318558,-0.46029836,3.9604409,3.289864,-0.37396812,-1.4695332,0.17598876,2.6788995,1.3602331,-0.10898671,0.4691082,-0.3918046
0 days 00:00:00.140000,0 days 00:00:00.200000,0.0,7.272497e-05,0.0,0.0,0.0,0.0,0.026540935,0.054590754,0.0041192668,0.0010416667,0.031033427,0.06039974,0.02266992,0.028644998,0.026224172,-0.019510467,-0.0034895719,0.0060074506,0.09937628,0.15302622,0.14981735,0.03954638,0.043618,-0.027837288,0.04849155,0.082824685,0.09721582,0.11369656,0.097425744,0.14020948,0.09360474,0.083505794,0.032867968,0.013595229,0.0077335774,-0.0013380528,0.00018014258,0.00018382554,2.0833328,3.1249993,0.0,-8.333333,0.0068513183,-1.4086777,-0.08107042,-2012.4436,0.51224786,45.181744,-0.0036243373,-0.0013514549,0.0041313423,-0.03161793,-0.8535131,-0.38411608,-2.4162369,5.626036,4.9959264,-0.99082696,-1.2341568,0.30840626,3.3952217,1.2166103,-0.25725895,-0.45505038,-0.5472614
0 days 00:00:00.150000,0 days 00:00:00.210000,0.0,0.00017027746,0.0,0.0,0.0,0.0,0.037727334,0.12675165,0.0053443457,0.0010416668,0.035777226,0.06177222,0.023188118,0.026209544,0.04149852,0.015995909,0.0888965,0.08964457,0.17645368,0.34335142,0.28818086,0.13175456,0.10017842,0.029481541,0.10981206,0.120970584,0.21719459,0.23344247,0.2304286,0.28574532,0.22980991,0.17934272,0.098985925,0.056634266,0.043901365,0.036891907,9.887167e-05,0.0003184424,-2.0833344,4.1666656,1.0416672,-6.25,0.011134424,0.34563598,-0.047258854,1886.1917,-1.5517164,-112.39895,-0.0054487903,-0.0001073502,0.0060958755,-0.7160696,-2.7677455,-1.2534541,-1.9590114,6.3007927,6.0172377,0.58116037,0.75077474,0.21272917,1.948477,0.23581414,-0.3331553,-2.3109653,-0.072468355
0 days 00:00:00.160000,0 days 00:00:00.220000,0.0,-3.4919805e-05,0.0,0.0,0.0,0.0,0.031245876,0.18793227,0.004569148,0.00020833332,0.036106158,0.055616997,0.019096607,0.0090677915,0.0338526,0.0414806,0.1616573,0.1919271,0.23269954,0.4964313,0.40771618,0.22063379,0.15986815,0.12273308,0.1903967,0.15589292,0.34247357,0.32504097,0.33745012,0.38309193,0.31759876,0.24879193,0.15684286,0.0969667,0.06384505,0.07895933,-6.142466e-05,0.00031579012,-5.2083335,0.0,-2.0833328,-5.208333,0.022402987,-0.9349564,-0.054770492,2921.1372,-2.1832223,-152.68973,-0.005545923,-0.0018032171,0.0055294177,-0.8453806,-3.3722503,-1.6255405,-0.4459591,3.8721397,4.974973,2.5670447,2.3474088,0.90662974,0.8283588,-0.7766284,-0.2090931,-2.353516,0.3872041
0 days 00:00:00.170000,0 days 00:00:00.230000,0.0,-0.00016908936,0.0,0.0,0.0,0.0,0.004086034,0.17629111,0.0009981552,-0.00041666665,0.02602609,0.03187085,0.0016480803,-0.018959463,-0.001636529,0.044817407,0.16754606,0.23218887,0.19421078,0.44630727,0.39182368,0.22064798,0.1708194,0.18615389,0.21907243,0.14408185,0.3544454,0.28440517,0.29556665,0.3179167,0.26080933,0.22443621,0.15097448,0.10276574,0.05011633,0.08551322,-0.00022000614,6.8398775e-05,-8.333334,-6.2499986,-6.250001,-6.2499986,0.016723469,-5.615222,-0.057179235,-584.61896,-0.7683857,-61.061684,-0.0022405623,-0.006499225,0.0014236985,-0.40315646,-1.567742,-1.1178517,1.1535871,-0.38537845,0.7264868,4.479107,3.1032395,2.5539296,0.16435404,-1.4181418,-0.8615012,-1.8297193,0.14524244
0 days 00:00:00.180000,0 days 00:00:00.240000,0.0,-9.9133526e-05,0.0,0.0,0.0,0.0,-0.024792708,0.06909499,-0.003217575,-0.0013194444,0.0047876476,-0.0075021805,-0.021854365,-0.042933393,-0.037659295,0.03004076,0.09981592,0.1645523,0.03330778,0.12881422,0.17590721,0.09753041,0.098734334,0.15214294,0.12510729,0.050341226,0.17778198,0.09008346,0.07303224,0.07752647,0.05667319,0.08667985,0.06486653,0.06518836,0.009934974,0.043569308,-0.0001949277,-0.00024603578,-4.166666,-6.2499986,-6.250001,-1.0416657,0.007378717,-5.0657334,-0.03718717,-2083.419,1.1996806,60.614037,0.003030171,-0.005326641,-0.0046724128,-0.07869835,1.771946,-0.32255545,1.4664513,-4.216132,-4.0555754,2.6055896,2.3752348,3.8521469,-0.5654639,-2.0512614,-1.2231487,0.37849888,-0.16673282
0 days 00:00:00.190000,0 days 00:00:00.250000,0.0,-2.0110607e-05,0.0,0.0,0.0,0.0,-0.036494453,-0.079000995,-0.005609627,-0.0018749998,-0.021586755,-0.050812893,-0.04025983,-0.05198137,-0.05160143,0.0045565306,-0.027837873,-0.0006845236,-0.16381277,-0.27629787,-0.14592817,-0.08071269,-0.027491998,0.018248593,-0.059797548,-0.07981559,-0.106249236,-0.15644336,-0.1991974,-0.19698484,-0.1654109,-0.08734723,-0.049708962,0.010749722,-0.026933009,-0.020684231,-0.00015462369,-0.00033594063,-1.041666,-4.1666656,-4.166667,2.0833328,-0.0059550344,-2.3528,-0.00901103,1407.2458,1.7352688,71.51247,0.006216301,-0.0025582747,-0.007167169,-0.8153675,3.23283,0.53089046,1.2275296,-4.8857584,-6.328239,-1.1192656,0.012801361,2.782659,-0.37741154,-0.7743193,-0.60517704,2.6232526,-0.5787113
0 days 00:00:00.200000,0 days 00:00:00.260000,0.0,-0.0004236787,0.0,0.0,0.0,0.0,-0.028285122,-0.17699695,-0.0049944343,-0.0021874998,-0.04207351,-0.07754687,-0.04387316,-0.041478038,-0.04001745,-0.01829502,-0.14233693,-0.16744567,-0.27330142,-0.5160686,-0.37956387,-0.19467476,-0.13237663,-0.12758532,-0.2125026,-0.16690114,-0.32068995,-0.30839476,-0.33311042,-0.3321413,-0.27714252,-0.1953239,-0.12389668,-0.030751705,-0.03888675,-0.0655406,-8.594198e-06,-0.0002482382,1.0416667,-4.166667,-2.0833344,11.458331,-0.022712773,1.4858475,0.008218527,5949.91,0.28706568,-21.935522,0.0059333807,0.0011118777,-0.0056548575,-1.1629524,2.5964808,0.76038325,-0.31692973,-4.4167323,-5.7120795,-4.207345,-1.6413208,0.63338214,-0.26585668,0.39556187,-0.8719406,3.1602733,0.29748875
0 days 00:00:00.210000,0 days 00:00:00.270000,0.0,-0.0006065896,0.0,0.0,0.0,0.0,-0.014389199,-0.181902,-0.0027879241,-0.0018055557,-0.04849524,-0.08180793,-0.03524626,-0.015453359,-0.014905417,-0.027274858,-0.19130298,-0.2468725,-0.2429823,-0.4882122,-0.4208861,-0.1903428,-0.16688691,-0.20224905,-0.2444344,-0.16194722,-0.35143146,-0.30524883,-0.27955964,-0.2870193,-0.24611297,-0.20802093,-0.1288247,-0.04775499,-0.02749911,-0.068680346,7.187832e-05,-7.484052e-05,-5.208333,-10.416667,-7.291667,9.375,-0.023122054,-3.2148385,-0.044182062,5577.9673,-0.43281156,-43.14521,0.0031094619,-0.004522536,-0.002686337,-1.040095,1.0977519,0.43921432,-1.3469689,-3.422369,-3.2277176,-4.7914963,-3.506319,-1.7782438,0.6645952,1.7954277,0.1569403,3.2222633,0.911286
0 days 00:00:00.220000,0 days 00:00:00.280000,0.0,-0.00030798657,0.0,0.0,0.0,0.28221098,-0.006550978,-0.12599668,-0.0009062557,-0.0010069445,-0.04184807,-0.068380795,-0.019363191,0.015096694,0.0013959944,-0.024602484,-0.16900185,-0.22478501,-0.13133335,-0.2915028,-0.30871245,-0.11989121,-0.14751534,-0.19012192,-0.17429167,-0.09917617,-0.24468997,-0.21257594,-0.13743284,-0.15939769,-0.14960702,-0.15887779,-0.097974144,-0.054082584,-0.01447233,-0.052769482,0.00012401937,-9.965537e-06,-9.375,-14.583334,-11.458334,6.250003,-0.024979113,-7.749425,-0.077221654,603.31213,-0.18160781,-5.410211,0.00085073523,-0.009222447,-0.0006591998,-0.1676218,0.4159031,0.2285902,-2.0045133,-1.6352364,-1.0403922,-3.948257,-4.928728,-3.8553023,0.24264967,1.6529754,-0.23180556,1.755119,0.42767373
0 days 00:00:00.230000,0 days 00:00:00.290000,0.0,0.00060481176,0.0,0.0,0.0,0.67736936,-0.0054635503,-0.06895979,-0.00014577694,-0.00027777813,-0.029225206,-0.048066497,-0.0019619912,0.038769998,0.001581496,-0.020035226,-0.11346954,-0.14302145,-0.028618831,-0.105643556,-0.17224607,-0.05805714,-0.1127121,-0.1282368,-0.099299535,-0.050437737,-0.12127869,-0.118278265,-0.04551958,-0.0712391,-0.07435705,-0.10416254,-0.073567525,-0.06208235,-0.012608742,-0.03918039,6.7929046e-05,-7.2049575e-06,-4.166667,-7.291667,-5.2083344,11.458334,-0.011586741,-1.1856025,-0.013355565,3892.9836,0.17991944,31.681498,0.00015919104,-0.0021755167,-0.0005559599,0.27168712,0.3266403,-0.32614166,-1.1689298,-0.074622415,0.11700406,-2.2341752,-4.3671618,-4.3475146,-1.3448713,-0.6922902,1.70596,1.3964674,-1.2829098
0 days 00:00:00.240000,0 days 00:00:00.300000,0.0,0.001226966,0.0,0.0,0.0,1.0421016,-0.0058058687,-0.040786605,-0.000513594,0.00010416657,-0.01762795,-0.028706884,0.0080435155,0.03767038,-0.010885328,-0.024622625,-0.07357386,-0.071196854,0.02606064,-0.0029663027,-0.08720668,-0.040582575,-0.07519851,-0.05795445,-0.072516486,-0.045449685,-0.0606846,-0.06589107,-0.035582125,-0.056240775,-0.04503895,-0.06961622,-0.06651042,-0.068830416,-0.020103455,-0.035239756,-6.2986896e-05,-4.337467e-06,4.166667,6.2500005,6.25,12.5,-0.0011766609,8.2845,0.108628675,8045.1357,-0.1639616,2.6130128,0.00027652513,0.00826445,-0.00025315434,0.30916214,-0.028439332,-0.6724638,0.34778786,1.129217,0.55978024,-0.5987154,-1.6290042,-3.031473,-2.6392875,-0.5503994,3.4130604,-0.053017378,-3.0786462
0 days 00:00:00.250000,0 days 00:00:00.310000,0.0,0.0010173109,0.0,0.0,0.0,1.0213997,-0.0052501983,-0.033397984,-0.0013047644,-3.472222e-05,-0.010152573,-0.01394335,0.0057679713,0.011930585,-0.020339508,-0.030022418,-0.04633405,-0.026576918,0.039443843,0.026707346,-0.056442834,-0.04090516,-0.03351129,0.0029769957,-0.07437024,-0.063269235,-0.0572611,-0.04645195,-0.06203537,-0.07276714,-0.047450114,-0.05673281,-0.06671889,-0.06738043,-0.03161226,-0.030896585,-0.0001459858,-2.0404673e-06,9.375,15.625,15.625,21.874998,0.0030605407,17.814508,0.23239426,13650.318,-1.5013736,-79.68457,0.00057052064,0.01863885,-5.132876e-05,0.29243603,-0.52342415,-1.1740786,0.90004236,-0.13441432,-0.1920512,1.0528475,2.1004832,-0.8976116,-1.8613055,0.07090745,3.6072323,-0.13477202,-2.6915727
0 days 00:00:00.260000,0 days 00:00:00.320000,0.010028895,0.00046640635,0.0,0.0,0.0,0.38734326,-0.0039346116,-0.030576587,-0.0015710166,-0.00013888879,-0.0050687133,-0.0050113006,-0.008424896,-0.025003511,-0.019928318,-0.027142476,-0.022862535,-0.0067254426,0.032162048,0.025551487,-0.04867856,-0.03808874,0.0095510725,0.04350421,-0.06016176,-0.06854997,-0.071551204,-0.03526648,-0.07490772,-0.08186205,-0.06420119,-0.067477465,-0.05816254,-0.054913484,-0.0428964,-0.018875659,-0.00015761974,-1.1208801e-06,5.208333,13.541667,11.458335,6.2499986,0.002236443,10.07362,0.2051516,4889.228,-1.2916822,-72.30916,0.00048575102,0.011078073,-6.663738e-05,0.40725136,-0.87093985,-0.8747057,1.2200731,-0.839097,0.8634841,1.7651813,3.7815773,1.2517997,-0.78724575,2.1559975,1.77318,-1.421575,-0.91434896
0 days 00:00:00.270000,0 days 00:00:00.330000,0.0135815535,-9.060467e-05,0.0,0.0,0.0,-0.32319322,-0.0020682402,-0.023635,-0.00093196717,-0.0004861109,-0.0012197405,0.00010054708,-0.02213254,-0.049603738,-0.012465769,-0.018052816,0.002332765,0.0032661378,0.011712665,0.017636692,-0.030300284,-0.019345213,0.032776367,0.046460826,-0.018271571,-0.04969077,-0.07076838,-0.023347223,-0.05637747,-0.058458973,-0.07530217,-0.083719164,-0.04464351,-0.03687017,-0.050089806,-0.008136684,-9.412226e-05,-7.242612e-07,-3.1249995,2.0833328,1.0416679,-10.416667,-0.003760621,-2.7714417,0.051412035,-5176.3604,-0.62687397,-39.18222,0.00023775788,-0.002313663,-3.569314e-05,0.2227314,-1.0429662,-0.14936046,0.70975363,-0.07749476,1.573774,0.64753926,2.472583,2.1255372,1.1032654,1.455278,-1.7710747,-0.56114274,1.378515
0 days 00:00:00.280000,0 days 00:00:00.340000,0.0,-0.00018396242,0.0,0.0,0.0,-0.8971738,-0.0005106606,-0.012092054,0.00037853583,6.944444e-05,0.0018395319,0.0028503374,-0.0248579,-0.049124815,-0.011342764,-0.012979174,0.020322109,0.014257491,-0.009406835,0.01268962,0.005620897,0.019502569,0.033766262,0.021470273,0.021330202,-0.01705184,-0.04004898,-0.0041588903,-0.023829985,-0.024058223,-0.07302354,-0.08287838,-0.029030586,-0.020944798,-0.044419896,-0.00088627933,-4.85641e-05,9.917185e-07,-6.2499995,-6.250001,-6.250001,-26.041668,-6.0442464e-05,-12.215788,-0.14407721,-10729.011,1.1320391,76.63192,-0.00024059536,-0.012606415,-1.548339e-06,0.038640402,-1.0202043,-0.0013123512,1.3405797,1.22837,2.5899823,-0.5462596,0.22493991,2.6879299,0.94968224,-1.3781374,-2.8668525,-0.19198641,2.2940533
